180,Estimates,Caribbean,24,915,-5.1,-5.3,-6.0,-6.6,-4.6,-4.1,-4.6,-3.9,-3.2,-3.2,-3.5,-3.4,-2.8
181,Estimates,Antigua and Barbuda,,28,0.8,-16.5,-5.9,-5.1,-8.3,-9.6,-24.7,-22.4,7.5,11.3,-0.7,-0.2,-0.1
182,Estimates,Aruba,,533,-7.7,11.4,-15.5,-14.7,-11.8,-18.1,-6.2,-16.6,39.9,16.2,13.1,-0.9,2.4
183,Estimates,Bahamas,,44,-0.5,17.1,23.0,18.2,1.0,2.8,0.2,-0.9,-0.3,-2.1,9.9,8.3,5.2
184,Estimates,Barbados,,52,-6.2,-15.1,-13.6,-10.0,-4.5,-2.9,-4.4,-3.2,-2.5,-1.0,-0.1,1.5,1.5
185,Estimates,Cuba,,192,-1.0,-1.6,-5.4,-6.0,-4.2,-3.3,-5.4,-1.4,-2.2,-2.4,-2.6,-3.2,-1.3
186,Estimates,Curaçao,,531,4.8,-9.8,-11.9,-6.5,-6.8,-17.8,-11.3,-19.6,-15.9,-24.8,-9.3,22.2,8.9
187,Estimates,Dominican Republic,,214,-1.5,-2.1,-2.4,-2.7,-2.9,-3.2,-3.8,-3.9,-3.8,-3.7,-3.4,-3.2,-3.0
188,Estimates,Grenada,,308,-14.2,-12.2,-19.4,-19.7,-24.5,-28.4,-0.6,-30.6,-8.0,-9.7,-8.1,-8.2,-8.1
189,Estimates,Guadeloupe,25,312,-2.5,4.3,-7.6,-11.8,-15.7,-14.5,2.7,2.8,-2.4,-0.2,-2.0,-1.8,-4.4
190,Estimates,Haiti,,332,-1.8,-1.9,-2.6,-2.6,-3.6,-3.6,-4.1,-4.0,-3.8,-3.5,-3.1,-2.9,-2.9
191,Estimates,Jamaica,,388,-4.9,-18.5,-17.1,-16.7,-9.5,-9.7,-6.6,-12.3,-8.2,-6.4,-6.3,-6.3,-6.5
192,Estimates,Martinique,,474,-6.8,0.0,-5.5,-14.5,-16.6,-12.7,-1.0,-0.1,-3.7,1.3,-2.0,-7.1,-8.6
193,Estimates,Puerto Rico,,630,-26.0,-18.2,-7.4,-10.2,-2.9,-1.3,-3.0,-3.2,-0.0,-1.6,-7.7,-7.4,-5.6
194,Estimates,Saint Lucia,,662,-21.5,-28.2,-20.1,-15.4,-18.0,-15.7,-13.3,-6.4,-6.7,-1.2,-0.3,3.4,0.0
195,Estimates,Saint Vincent and the Grenadines,,670,-14.0,-14.7,-22.3,-22.7,-18.9,-14.8,-14.3,-13.4,-16.1,-14.7,-9.6,-9.4,-9.1
196,Estimates,Trinidad and Tobago,,780,-0.8,-0.7,-13.2,-13.3,-6.0,-5.9,-6.1,-7.5,-5.2,-5.2,-2.1,-1.7,-0.7
197,Estimates,United States Virgin Islands,,850,-2.1,-3.4,49.3,11.3,24.9,4.2,-6.8,-21.3,-8.7,-7.3,-9.7,-11.7,-8.5
198,Estimates,Central America,,916,-1.4,-1.5,-1.8,-2.4,-3.2,-4.0,-4.5,-4.7,-3.4,-4.8,-5.1,-1.0,-0.8
199,Estimates,Belize,,84,-7.9,-6.4,-4.9,-5.2,-16.7,-19.5,-6.9,-6.1,-9.1,10.5,4.4,5.8,4.5
200,Estimates,Costa Rica,,188,0.9,1.2,1.1,0.9,1.3,1.6,1.5,1.2,4.2,4.8,2.0,1.4,0.8
201,Estimates,El Salvador,,222,-5.4,-3.4,-1.6,-2.6,-4.7,-7.5,-9.8,-10.1,-9.8,-11.4,-10.5,-9.4,-7.7
202,Estimates,Guatemala,,320,-0.2,-0.2,-0.5,-1.6,-4.6,-7.5,-7.3,-6.9,-7.5,-7.3,-4.5,-1.6,-0.6
203,Estimates,Honduras,,340,-0.2,-1.3,-2.6,-3.2,-3.1,-3.0,-3.1,-3.2,-2.9,-2.1,-1.2,-0.6,-0.4
204,Estimates,Mexico,,484,-1.3,-1.6,-2.0,-2.6,-3.2,-3.6,-4.1,-4.4,-2.9,-4.8,-5.5,-0.4,-0.5
205,Estimates,Nicaragua,,558,-1.5,-1.3,-1.5,-1.7,-2.9,-3.8,-6.3,-7.6,-5.5,-6.0,-6.7,-5.6,-4.6
206,Estimates,Panama,,591,-3.1,-2.3,-1.9,-1.8,-1.5,-1.5,-1.2,-0.8,0.2,0.7,1.0,1.3,1.5
207,Estimates,South America,26,931,0.9,-0.3,-0.4,-0.5,-0.5,-0.8,-0.5,-0.4,-0.4,-0.7,-0.7,-0.5,-0.3
208,Estimates,Argentina,,32,3.4,1.4,1.1,1.1,2.3,-1.7,1.0,1.0,0.2,-0.4,-0.5,-0.4,0.1
209,Estimates,Bolivia (Plurinational State of),,68,-2.0,-1.7,-1.8,-1.7,-1.8,-2.3,-2.9,-3.3,-2.5,-2.1,-2.1,-1.8,-1.2
210,Estimates,Brazil,,76,1.1,0,0,0,0,0,0,0,0,0,0,0,0.0
211,Estimates,Chile,,152,-1.8,-1.7,-1.1,-0.9,-1.3,-1.4,-1.1,-0.3,0.2,0.3,0.5,0.7,0.9
212,Estimates,Colombia,,170,-2.5,-2.8,-2.9,-2.7,-2.5,-2.2,-1.9,-1.6,-1.2,-1.0,-0.8,-0.6,-0.6
213,Estimates,Ecuador,,218,-0.1,-0.4,-0.4,-0.2,-0.2,-0.2,-0.3,-0.4,-0.4,-1.2,-1.8,-0.6,-0.5
214,Estimates,French Guiana,,254,1.7,4.7,19.6,18.6,9.7,16.5,28.1,33.1,7.0,8.8,19.3,2.7,4.8
215,Estimates,Guyana,,328,0.8,-0.5,-4.8,-12.5,-15.0,-13.7,-25.1,-27.1,-15.4,-21.2,-17.1,-14.8,-7.2
216,Estimates,Paraguay,,600,-10.0,-8.3,-6.9,-5.7,-4.5,-3.1,-1.2,-0.9,-1.4,-1.7,-1.7,-3.9,-2.7
217,Estimates,Peru,,604,-0.4,-0.5,-0.6,-0.8,-1.2,-1.2,-1.3,-1.8,-2.6,-4.3,-4.7,-3.4,-1.6
218,Estimates,Suriname,,740,-2.9,-4.0,-7.1,-7.9,-31.0,-22.3,-17.3,-2.5,-2.4,-4.4,-3.8,-2.5,-1.9
219,Estimates,Uruguay,,858,0.9,1.6,-0.5,-2.5,-9.6,-4.2,-2.0,-2.0,-1.3,-1.6,-6.3,-3.0,-1.8
220,Estimates,Venezuela (Bolivarian Republic of),,862,8.0,2.1,0.4,0.1,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1,-0.2,-0.5
221,Estimates,NORTHERN AMERICA,27,905,1.7,2.7,1.9,1.9,3.1,3.5,2.9,3.1,3.6,6.2,3.9,3.7,3.2
222,Estimates,Canada,,124,8.3,6.7,1.9,5.9,6.9,3.7,3.0,6.5,4.9,5.1,6.5,7.4,6.5
223,Estimates,United States of America,,840,1.2,2.4,1.9,1.5,2.7,3.5,2.9,2.8,3.5,6.3,3.6,3.3,2.9
224,Estimates,OCEANIA,,909,7.1,5.4,5.2,8.4,2.9,0.9,3.4,4.3,2.8,2.1,3.5,6.1,4.8
225,Estimates,Australia/New Zealand,,927,9.3,7.3,6.6,10.8,4.2,1.9,4.9,6.7,4.4,3.8,6.0,9.3,7.3
226,Estimates,Australia,28,36,10.1,8.1,7.1,13.3,4.0,3.3,6.0,8.1,4.0,4.1,5.9,10.6,8.0
227,Estimates,New Zealand,,554,6.2,3.4,4.4,-0.2,5.2,-4.8,-0.2,-0.6,6.7,2.3,6.7,2.9,4.0
228,Estimates,Melanesia,,928,-0.6,-0.6,0.2,-0.3,-0.3,-1.2,-0.9,-2.8,-1.1,-1.4,-1.7,-0.9,-0.7
229,Estimates,Fiji,,242,-2.1,-2.7,1.1,-3.9,-4.6,-6.8,-3.5,-18.6,-9.5,-10.7,-15.1,-6.8,-6.6
230,Estimates,New Caledonia,,540,-10.4,6.7,7.9,2.9,13.9,0.0,-4.4,-0.6,4.9,6.0,4.3,3.5,4.4
231,Estimates,Papua New Guinea,,598,-0.2,-0.7,-0.6,0.2,-0.4,-0.3,-0.2,-0.1,-0.1,-0.1,-0.0,-0.0,-0.0
232,Estimates,Solomon Islands,,90,3.7,4.7,3.7,2.9,2.4,0.2,0,-1.3,-0.6,-0.4,-2.2,-4.8,-4.3
233,Estimates,Vanuatu,,548,-0.4,-0.4,0.2,-1.3,3.1,0.5,-5.4,-4.1,-0.4,-8.0,-0.5,1.0,0.5
234,Estimates,Micronesia,29,954,-7.3,-6.6,-4.1,-3.0,-9.0,-4.9,4.7,4.0,-0.4,-9.4,-17.9,-17.1,-9.3
235,Estimates,Guam,,316,-12.6,-14.1,-8.2,-3.6,-4.8,-3.1,0.2,0.2,2.5,-5.5,-12.2,-12.3,-9.5
236,Estimates,Kiribati,,296,-6.2,-5.8,-5.6,-5.2,-5.6,-9.0,-10.1,-2.2,-12.3,-7.3,-4.6,-1.2,-4.0
237,Estimates,Micronesia (Fed. States of),,583,0,0,0,0,-25.7,-1.6,0,-5.4,-4.4,-25.3,-24.1,-23.1,-15.8
238,Estimates,Polynesia,30,957,-8.1,-10.7,-1.9,-5.2,-11.9,-12.7,-11.0,-12.3,-12.4,-10.0,-9.7,-12.5,-10.5
239,Estimates,French Polynesia,,258,-4.0,-6.6,7.4,6.6,7.3,5.4,4.5,0.3,-4.2,3.1,0.1,-2.7,-3.7
240,Estimates,Samoa,,882,-6.3,-4.7,-2.5,-7.5,-18.1,-22.9,-22.1,-23.1,-16.5,-20.1,-17.7,-16.8,-13.4
241,Estimates,Tonga,,776,-6.3,-16.8,0.3,-7.9,-17.7,-17.4,-26.8,-23.1,-23.2,-17.9,-16.3,-16.0,-15.4
